,Unnamed: 0,TARGET,성별,차량 소유 여부,부동산 소유 여부,연간 수입,수입 유형,최종 학력,결혼 여부,주거 형태,거주지 인구 비율,업무용 휴대전화 소유 여부,직업,가족 구성원 수,나이,근속연수,가입연수,자녀수_구간,산업군_상위
1617,47155,0,남성,1,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,저임금 노동자,2.0,51,12,33.0,0,자영업
1618,20160,0,남성,1,1,33984000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.018029,1,단순 노동자,3.0,37,4,9.0,1,군대
1619,9790,0,여성,1,1,47790000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.002042,1,관리직,2.0,64,30,21.0,0,학교
1620,18078,0,여성,1,0,28674000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.01885,1,회계사,4.0,32,1,2.0,2,사업
1621,32392,0,여성,0,1,15930000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,Unknown,2.0,47,4,21.0,0,무역
1622,18068,0,여성,1,0,53100000.0,연금수령자,고등학교 졸업,기혼,공공분양,0.009549,0,Unknown,2.0,46,1000,24.0,0,기타
1623,11178,0,여성,0,1,28674000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.031329,1,영업직,2.0,49,9,20.0,0,사업
1624,56375,0,여성,0,1,33984000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.00702,0,Unknown,1.0,57,1000,11.0,0,기타
1625,28536,0,여성,0,1,74340000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,Unknown,2.0,46,8,13.0,0,사업
1626,24539,0,여성,0,1,55224000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.016612,1,영업직,2.0,37,5,2.0,0,사업
1627,49860,0,여성,0,0,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.010032,0,Unknown,2.0,64,1000,34.0,0,기타
1628,35284,0,여성,0,0,13806000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.00702,1,핵심 노동자,4.0,39,15,13.0,2,유치원
1629,6165,0,남성,1,1,59472000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.035792,1,Unknown,3.0,31,1,8.0,1,산업
1630,53310,0,여성,0,0,21240000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.031329,1,보안 업계 종사자,1.0,50,0,2.0,0,보안
1631,23473,0,여성,1,0,106200000.0,공무원,대학교 졸업 이상,기혼,아파트 임대,0.072508,1,핵심 노동자,3.0,33,6,6.0,1,학교
1632,23699,0,여성,0,1,37170000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.010276,1,의료 업계 종사자,2.0,35,2,18.0,0,의학
1633,52801,0,여성,0,1,47790000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.005084,1,Unknown,2.0,52,2,0.0,0,정부
1634,5672,0,여성,1,0,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,Unknown,2.0,45,6,5.0,0,자영업
1635,3104,0,여성,0,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,영업직,3.0,42,3,10.0,1,무역
1636,29676,0,여성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0084739999999999,1,Unknown,2.0,54,21,25.0,0,기타
1637,46430,0,여성,0,0,26550000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.019101,0,Unknown,2.0,60,1000,20.0,0,기타
1638,47034,0,여성,0,1,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,Unknown,3.0,42,0,16.0,1,사업
1639,58277,0,여성,0,0,53100000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.019101,1,의료 업계 종사자,1.0,52,31,9.0,0,의학
1640,1498,0,여성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018209,1,조리사,3.0,28,3,28.0,1,산업
1641,15056,0,여성,0,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.006296,1,Unknown,2.0,61,11,11.0,0,우체부
1642,55469,0,남성,0,0,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.072508,1,운전자,2.0,31,5,8.0,0,사업
1643,37928,1,여성,0,1,42480000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.032561,0,Unknown,2.0,65,1000,37.0,0,기타
1644,40350,0,남성,1,1,53100000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.031329,1,단순 노동자,1.0,29,2,12.0,0,건설
1645,12477,0,여성,0,1,16992000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.006852,0,Unknown,2.0,66,1000,9.0,0,기타
1646,40349,0,남성,1,1,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.011703,1,단순 노동자,2.0,51,5,10.0,0,사업
1647,34083,0,여성,1,1,31860000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.0196889999999999,1,회계사,1.0,50,0,3.0,0,사업
1648,19224,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.031329,0,Unknown,2.0,61,1000,1.0,0,기타
1649,33198,0,여성,0,1,71154000.0,근로자,대학교 중퇴,미혼,주택 / 아파트,0.00733,1,영업직,1.0,43,2,9.0,0,무역
1650,25780,0,여성,1,1,26550000.0,기타,고등학교 졸업,사별,주택 / 아파트,0.00702,1,회계사,1.0,53,14,24.0,0,자영업
1651,42331,0,여성,1,0,22302000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,핵심 노동자,2.0,59,25,12.0,0,학교
1652,40913,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.0145199999999999,0,Unknown,1.0,66,1000,36.0,0,기타
1653,37604,1,여성,0,1,63720000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.032561,1,부동산중개업자,2.0,40,7,10.0,0,자영업
1654,16750,0,남성,0,1,63720000.0,근로자,대학교 중퇴,미혼,주택 / 아파트,0.04622,1,핵심 노동자,1.0,27,2,11.0,0,무역
1655,50959,1,여성,0,1,18054000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,핵심 노동자,4.0,38,3,0.0,2,학교
1656,51383,0,여성,0,1,26550000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.020246,1,핵심 노동자,4.0,34,11,0.0,2,학교
1657,3375,0,여성,1,1,53100000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.016612,0,Unknown,2.0,59,1000,12.0,0,기타
1658,23517,0,여성,1,1,52038000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,핵심 노동자,3.0,28,5,13.0,1,은행
1659,9685,0,여성,0,1,29736000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.035792,1,영업직,2.0,44,15,26.0,0,사업
1660,5297,0,남성,1,0,31860000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,Unknown,4.0,46,13,5.0,2,기타
1661,9519,0,남성,0,0,79650000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.01885,1,관리직,1.0,30,9,29.0,0,자영업
1662,47679,0,여성,0,1,35046000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,핵심 노동자,2.0,38,6,18.0,0,유치원
1663,25295,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.015221,0,Unknown,1.0,65,1000,4.0,0,기타
1664,24573,0,남성,0,1,18054000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.015221,0,Unknown,2.0,59,1000,32.0,0,기타
1665,17049,0,여성,1,1,22302000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.009334,1,기술직,2.0,39,1,17.0,0,운송
1666,28382,0,여성,0,1,19116000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.015221,1,Unknown,2.0,30,3,7.0,0,사업
1667,1486,0,여성,1,1,58410000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.006207,0,Unknown,1.0,62,1000,25.0,0,기타
1668,6689,0,남성,0,1,31860000.0,근로자,고등학교 졸업,기혼,공공분양,0.018029,1,핵심 노동자,2.0,53,7,1.0,0,학교
1669,57449,0,남성,1,0,37170000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.026392,1,단순 노동자,2.0,23,1,9.0,0,건설
1670,21502,0,남성,1,1,44604000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.011703,1,단순 노동자,2.0,44,6,6.0,0,자영업
1671,38947,0,남성,1,1,26550000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.020713,0,Unknown,3.0,62,1000,34.0,1,기타
1672,13252,0,남성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0031219999999999,1,기술직,2.0,42,3,9.0,0,자영업
1673,53266,0,여성,0,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,기술직,2.0,41,22,4.0,0,사업
1674,15879,0,여성,0,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,단순 노동자,2.0,47,22,6.0,0,사업
1675,2969,1,여성,0,0,47790000.0,기타,고등학교 졸업,기혼,아파트 임대,0.035792,1,영업직,2.0,37,0,14.0,0,자영업
1676,24166,0,남성,1,0,53100000.0,근로자,고등학교 졸업,기혼,공공분양,0.009549,1,운전자,3.0,38,10,0.0,1,자영업
1677,11566,0,남성,0,1,26550000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.002042,1,운전자,2.0,46,2,4.0,0,자영업
1678,49499,0,여성,1,1,23364000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.009549,1,의료 업계 종사자,2.0,58,8,13.0,0,유치원
1679,15292,0,여성,0,1,37170000.0,근로자,대학교 졸업 이상,별거,주택 / 아파트,0.006233,1,단순 노동자,1.0,66,8,33.0,0,경찰
1680,33928,0,여성,0,0,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.019101,0,Unknown,2.0,51,1000,0.0,0,기타
1681,23529,0,여성,0,1,26550000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0096569999999999,1,단순 노동자,2.0,52,7,18.0,0,사업
1682,35883,0,남성,1,1,47790000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.0072739999999999,1,관리직,4.0,40,19,12.0,2,국가
1683,56194,0,여성,0,0,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,영업직,2.0,48,1,6.0,0,자영업
1684,15404,0,여성,0,1,21240000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.020713,1,Unknown,1.0,51,13,26.0,0,기타
1685,37932,0,여성,1,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,단순 노동자,2.0,54,18,6.0,0,사업
1686,38802,0,남성,1,1,32922000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.006233,1,조리사,2.0,53,9,22.0,0,사업
1687,30120,0,남성,0,1,69030000.0,근로자,대학교 졸업 이상,기혼,공공분양,0.04622,1,핵심 노동자,2.0,57,1,10.0,0,사업
1688,27741,0,남성,1,1,47790000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.0105,1,단순 노동자,2.0,25,1,11.0,0,건설
1689,27721,0,여성,0,1,12744000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.030755,0,Unknown,1.0,57,1000,3.0,0,기타
1690,13988,0,여성,0,0,21240000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.030755,1,단순 노동자,1.0,45,8,1.0,0,사업
1691,33052,0,남성,1,0,26550000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.00823,1,핵심 노동자,3.0,27,2,13.0,1,무역
1692,59351,0,남성,1,0,84960000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018634,1,Unknown,2.0,34,6,5.0,0,사업
1693,36225,0,여성,0,1,30798000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.00712,0,Unknown,2.0,59,1000,16.0,0,기타
1694,50449,0,남성,0,1,63720000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0116569999999999,1,단순 노동자,3.0,42,4,26.0,1,사업
1695,51740,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.010643,0,Unknown,2.0,59,1000,7.0,0,기타
1696,49443,0,여성,0,1,33984000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.016612,1,단순 노동자,1.0,55,4,24.0,0,산업
1697,39483,0,여성,0,1,18054000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.018029,1,단순 노동자,2.0,35,1,9.0,1,사업
1698,37213,0,남성,1,1,38232000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.020713,1,핵심 노동자,2.0,46,3,6.0,0,정부
1699,21992,0,여성,0,1,31860000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.020713,1,Unknown,2.0,64,7,3.0,0,사업
1700,12791,0,남성,1,0,53100000.0,공무원,대학교 졸업 이상,사실혼,주택 / 아파트,0.0196889999999999,1,관리직,2.0,34,16,4.0,0,경찰
1701,13611,0,여성,0,1,58410000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.009175,1,단순 노동자,2.0,37,0,19.0,1,산업
1702,57570,0,여성,0,1,36108000.0,기타,저학력자,별거,주택 / 아파트,0.018801,1,의료 업계 종사자,1.0,43,5,0.0,0,의학
1703,57117,0,여성,0,1,47790000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.022625,1,영업직,1.0,51,4,0.0,0,사업
1704,14653,0,남성,0,1,42480000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.04622,0,Unknown,2.0,57,1000,2.0,0,기타
1705,57062,1,남성,0,0,56286000.0,기타,고등학교 졸업,사실혼,공공분양,0.04622,1,Unknown,2.0,48,3,28.0,0,사업
1706,9683,1,여성,0,1,37170000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.00496,1,영업직,1.0,54,4,30.0,0,자영업
1707,32864,0,남성,0,1,37170000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.04622,1,단순 노동자,2.0,52,8,15.0,0,산업
1708,25417,0,여성,0,1,31860000.0,기타,고등학교 졸업,사별,주택 / 아파트,0.030755,1,영업직,1.0,46,6,11.0,0,무역
1709,14572,0,여성,1,0,29736000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.008068,1,기술직,4.0,42,5,13.0,2,사업
1710,42341,0,여성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010032,1,핵심 노동자,3.0,30,4,9.0,1,자영업
1711,17940,0,여성,0,1,41418000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.006305,1,영업직,3.0,27,7,2.0,1,무역
1712,31143,1,여성,1,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,조리사,3.0,32,2,11.0,1,산업
1713,34849,0,여성,1,1,42480000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.028663,1,Unknown,4.0,34,3,0.0,2,사업
1714,39259,0,여성,0,1,19116000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00823,1,가정부,3.0,39,3,15.0,1,서비스
1715,5676,0,여성,0,0,10620000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.025164,0,Unknown,1.0,53,1000,13.0,0,기타
1716,51278,1,여성,0,1,27612000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.011703,1,단순 노동자,3.0,33,1,17.0,1,사업
1717,58208,1,여성,1,1,63720000.0,근로자,고등학교 졸업,기혼,공공분양,0.04622,1,회계사,2.0,51,1,23.0,0,사업
1718,46495,0,여성,1,1,106200000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.0072739999999999,0,Unknown,2.0,64,1000,6.0,0,기타
1719,7920,0,남성,0,1,37170000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0031219999999999,1,단순 노동자,4.0,34,10,12.0,2,산업
1720,5843,0,여성,0,0,37170000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.00496,0,Unknown,2.0,57,1000,27.0,0,기타
1721,41603,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,사실혼,주택 / 아파트,0.072508,0,Unknown,2.0,68,1000,36.0,0,기타
1722,38632,0,여성,0,1,16992000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.026392,0,Unknown,1.0,62,1000,33.0,0,기타
1723,43575,0,여성,0,1,36108000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.0145199999999999,0,Unknown,2.0,59,1000,28.0,0,기타
1724,6702,0,남성,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,단순 노동자,2.0,40,15,16.0,0,사업
1725,54020,0,여성,0,0,50445000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.072508,1,핵심 노동자,1.0,30,8,13.0,0,사업
1726,36213,0,여성,0,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.016612,1,영업직,2.0,48,1,0.0,0,자영업
1727,3181,1,여성,1,0,21240000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.015221,1,영업직,3.0,30,4,16.0,2,무역
1728,20217,0,남성,1,1,40356000.0,근로자,저학력자,기혼,주택 / 아파트,0.010032,1,단순 노동자,3.0,45,5,4.0,1,사업
1729,22723,0,여성,0,1,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,핵심 노동자,2.0,43,0,3.0,0,자영업
1730,19370,0,여성,0,1,16992000.0,연금수령자,고등학교 졸업,사실혼,공공분양,0.010006,0,Unknown,2.0,55,1000,28.0,0,기타
1731,38126,0,남성,1,1,59472000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.02461,1,운전자,4.0,28,3,8.0,2,사업
1732,53731,1,남성,1,0,31860000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.014464,0,Unknown,3.0,35,1000,19.0,1,기타
1733,46545,0,남성,1,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018634,1,보안 업계 종사자,2.0,58,3,6.0,0,사업
1734,35125,0,남성,0,1,42480000.0,기타,대학교 중퇴,기혼,주택 / 아파트,0.005084,1,단순 노동자,2.0,31,2,4.0,0,자영업
1735,40360,0,여성,0,0,26550000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.016612,1,Unknown,3.0,42,6,23.0,1,국가
1736,2152,0,남성,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.004849,1,단순 노동자,3.0,43,1,23.0,1,사업
1737,1463,0,남성,0,1,79650000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.005313,1,Unknown,1.0,27,1,4.0,0,보안
1738,19820,0,여성,0,1,63720000.0,근로자,대학교 중퇴,사실혼,주택 / 아파트,0.018634,1,단순 노동자,2.0,31,2,15.0,0,건설
1739,56663,0,여성,0,0,26550000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.031329,1,조리사,2.0,50,20,4.0,0,사업
1740,12967,0,여성,1,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018801,1,가정부,2.0,47,5,25.0,0,자영업
1741,2982,0,남성,0,0,21240000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.005144,1,단순 노동자,1.0,31,8,3.0,0,산업
1742,48883,0,여성,0,1,33984000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020246,1,핵심 노동자,6.0,29,2,0.0,3+,유치원
1743,41940,0,남성,1,1,84960000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.030755,1,기술직,2.0,41,3,5.0,0,사업
1744,15550,0,여성,0,1,26550000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.010966,1,Unknown,1.0,47,10,22.0,0,자영업
1745,9553,1,남성,1,1,74340000.0,근로자,고등학교 졸업,기혼,공공분양,0.04622,1,운전자,3.0,28,10,6.0,1,자영업
1746,45179,0,여성,0,1,19116000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.00702,1,핵심 노동자,2.0,25,6,10.0,0,정부
1747,6942,0,여성,0,0,39294000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,Unknown,3.0,23,4,8.0,1,사업
1748,43452,0,남성,1,1,26550000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.010966,1,기술직,2.0,51,25,9.0,0,사업
1749,36865,1,남성,0,0,44604000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.001333,1,Unknown,1.0,24,4,9.0,0,자영업
1750,15452,1,여성,0,1,63720000.0,근로자,고등학교 졸업,사별,공공분양,0.014464,1,단순 노동자,1.0,53,4,25.0,0,사업
1751,35049,0,남성,1,1,84960000.0,근로자,고등학교 졸업,기혼,공공분양,0.0088659999999999,1,단순 노동자,2.0,41,19,7.0,0,사업
1752,49309,1,여성,1,0,33984000.0,근로자,고등학교 졸업,기혼,공공분양,0.0066709999999999,1,조리사,2.0,46,13,11.0,0,사업
1753,23346,0,여성,0,1,26550000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.009549,1,핵심 노동자,2.0,29,1,1.0,0,은행
1754,11632,0,여성,0,1,47790000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.018634,1,핵심 노동자,2.0,48,2,3.0,0,자영업
1755,15215,0,남성,0,1,42480000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.006305,1,단순 노동자,2.0,28,7,12.0,0,자영업
1756,27064,0,여성,0,0,27612000.0,기타,고등학교 졸업,사별,주택 / 아파트,0.006629,1,단순 노동자,1.0,57,2,31.0,0,무역
1757,44188,0,남성,1,1,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.018801,1,단순 노동자,4.0,42,18,3.0,2,사업
1758,46880,0,여성,0,1,37170000.0,근로자,고등학교 졸업,기혼,공공분양,0.020713,1,단순 노동자,2.0,53,5,3.0,0,산업
1759,23276,0,남성,1,0,74340000.0,근로자,대학교 졸업 이상,기혼,아파트 임대,0.035792,1,인사 담당자,3.0,33,10,4.0,1,군대
1760,40256,0,남성,0,0,37170000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.018634,1,운전자,2.0,36,14,19.0,0,기타
1761,29153,0,남성,1,1,63720000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.030755,1,Unknown,3.0,35,2,1.0,1,사업
1762,40434,0,남성,0,1,53100000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.022625,1,핵심 노동자,2.0,41,0,2.0,0,사업
1763,27016,0,여성,0,1,74340000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.072508,1,기술직,2.0,57,6,31.0,1,통신
1764,59185,0,여성,0,1,8496000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.019101,0,Unknown,2.0,67,1000,9.0,0,기타
1765,5114,0,여성,0,1,21240000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0196889999999999,1,단순 노동자,2.0,53,2,22.0,0,산업
1766,7892,0,여성,0,1,40356000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.01885,1,회계사,1.0,27,2,25.0,0,자영업
1767,32249,0,여성,0,1,47790000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.04622,1,단순 노동자,2.0,49,31,30.0,0,기타
1768,22425,1,남성,1,1,42480000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.003813,1,관리직,3.0,50,15,0.0,1,사업
1769,55484,1,남성,1,1,84960000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.025164,1,Unknown,1.0,41,2,1.0,0,사업
1770,46783,0,남성,1,0,44604000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,단순 노동자,2.0,60,3,0.0,0,건설
1771,28051,0,여성,0,0,33984000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.016612,0,Unknown,2.0,59,1000,0.0,0,기타
1772,32851,0,남성,1,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010147,1,Unknown,5.0,39,2,13.0,3+,사업
1773,39854,0,남성,1,1,53100000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.0031219999999999,1,단순 노동자,2.0,34,12,9.0,0,건설
1774,25577,0,여성,0,1,28674000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.030755,1,단순 노동자,1.0,51,1,16.0,0,레스토랑
1775,30238,0,여성,0,1,18585000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.016612,0,Unknown,1.0,66,1000,30.0,0,기타
1776,35695,0,남성,1,0,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,운전자,2.0,33,12,17.0,0,건설
1777,59453,0,여성,0,0,47790000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.008019,1,조리사,2.0,33,4,4.0,0,기타
1778,38804,1,남성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0116569999999999,1,단순 노동자,3.0,24,0,20.0,1,건설
1779,16849,0,남성,1,1,63720000.0,공무원,고등학교 졸업,기혼,공공분양,0.028663,1,운전자,2.0,40,0,2.0,0,산업
1780,17837,0,여성,0,0,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,단순 노동자,3.0,37,3,16.0,1,사업
1781,34302,0,남성,1,0,12744000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.015221,0,Unknown,2.0,59,1000,14.0,0,기타
1782,44396,0,여성,0,1,38232000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.010966,0,Unknown,2.0,55,1000,5.0,0,기타
1783,6348,0,남성,1,1,63720000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,단순 노동자,4.0,34,0,1.0,2,사업
1784,24720,0,여성,1,1,10620000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.030755,0,Unknown,2.0,55,1000,6.0,0,기타
1785,39910,0,남성,1,0,63720000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.019101,1,기술직,3.0,28,8,10.0,1,정부
1786,37110,0,여성,0,1,42480000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.031329,0,Unknown,2.0,62,1000,28.0,0,기타
1787,27143,0,남성,1,0,53100000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.01885,0,Unknown,2.0,58,1000,13.0,0,기타
1788,30664,0,남성,0,1,42480000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.020713,1,단순 노동자,2.0,46,10,25.0,0,사업
1789,2757,0,여성,0,1,53100000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.0072739999999999,1,Unknown,1.0,40,7,3.0,0,기타
1790,14976,1,여성,0,1,21240000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.01885,1,영업직,2.0,28,5,8.0,0,자영업
1791,1221,0,여성,0,0,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0196889999999999,1,Unknown,2.0,46,6,0.0,0,사업
1792,25680,0,남성,0,1,37170000.0,근로자,대학교 중퇴,미혼,아파트 임대,0.010006,1,단순 노동자,2.0,29,1,7.0,1,산업
1793,47062,0,여성,0,1,42480000.0,근로자,대학교 중퇴,별거,주택 / 아파트,0.020713,1,단순 노동자,1.0,51,5,24.0,0,자영업
1794,37426,0,여성,1,1,53100000.0,공무원,대학교 졸업 이상,기혼,공공분양,0.04622,1,의료 업계 종사자,2.0,61,13,26.0,0,의학
